source,target
Jakarta(HLP),Malang(MLG)
Jakarta(HLP),Malang(MLG)
Jakarta(CGK),Malang(MLG)
Jakarta(HLP),Malang(MLG)
Jakarta(HLP),Malang(MLG)
Jakarta(CGK),Malang(MLG)
Jakarta(CGK),Malang(MLG)
Jakarta(CGK),Malang(MLG)
Jakarta(CGK),Malang(MLG)
Jakarta(CGK),Malang(MLG)
Jakarta(CGK),Manado(MDC)
Jakarta(CGK),Manado(MDC)
Jakarta(CGK),Manado(MDC)
Jakarta(CGK),Manado(MDC)
Jakarta(CGK),Manado(MDC)
Jakarta(CGK),Manado(MDC)
Jakarta(CGK),Manado(MDC)
Jakarta(CGK),Manokwari(MKW)
Jakarta(HLP),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(HLP),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(HLP),Medan(KNO)
Jakarta(HLP),Medan(KNO)
Jakarta(HLP),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Medan(KNO)
Jakarta(CGK),Padang(PDG)
Jakarta(HLP),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(HLP),Padang(PDG)
Jakarta(HLP),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
