source,target
CISCkuningan_,KompasTV
Lukecha,DSihaloho
silviasiel39,VIVAcoid
husnimu58736102,husnimu58736102
Moeza24063446,ZAEffendy
Risma_hans,Mentimoen
faisaltyine,okezonenews
abibaahm,pandji
AgusTam78211678,KompasTV
FAnhari,Gilang_Mahesa
FAnhari,Gerindra
FAnhari,PKSejahtera
RANSalways17,okezonenews
Raynista,Gilang_Mahesa
opikardiansyah,okezonenews
badeurbadeur,tahlia407
AyoBelaNKRI,KompasTV
Andiera8,malam_3
AmstrongBiring,KompasTV
hendriaja33,ZaraZettiraZZ
hendriaja33,habiburokhman
FAnhari,Gilang_Mahesa
Ajisukmawiguna9,anti_densus88
dreaviantara,progres_98
toniardiD,Mentimoen
Andiera8,adriantoForTual
ardanardiansyah,ZAEffendy
KhalidZammi,YouTube
s_meily,temanAhok
Tere_Pita,Mentimoen
pujiroyan,teddiprasetya
dedyh_alya,CNNIndonesia
dinaiyel,Gerindra
Balakasadutt,habiburokhman
keepiin,KompasTV
ivanarisetya,DennyJA_WORLD
vhianpratama,VIVAcoid
jkt_aja,progres_98
Rifai_Zaen,KompasTV
tesa_mira,BungAji
dreaviantara,progres_98
AEPishere,KompasTV
ghiankr,AhokDjarot
GisellaUci,Mentimoen
PutrD_Official,VIVAcoid
sugandi55,jojorivai
duwiry,Mentimoen
rais_banten,KompasTV
ditadominicha,detikcom
ruthcarols,Mentimoen
sagitariusma,habibthink
firmanadhi3,habiburokhman
DanielTomi,Abaaah
penangsang_08,NovalAbuzarr
315Hasanuddin,315Hasanuddin
irinaja,VIVAcoid
Wulungkrian,Gilang_Mahesa
irinaja,VIVAcoid
andiana,Abaaah
dinaiyel,VIVAcoid
AlexAlexheooo,habibthink
deskuy_,Liputan9
veropuspita,VIVAcoid
Arl_inc,Gerindra
AEPishere,TheREAL_Abi
loveuindonesia,af1_
AriefAlmughni,habiburokhman
vw5iyJjMel14Ddu,detikcom
HermonJulius,KompasTV
poppynauky,nukman
enzetnz,ZAEffendy
ratu_adil,Gerindra
vhariant29,VIVAcoid
Peniyati05,VIVAcoid
sangpemimpi1922,KompasTV
RANSalways17,VIVAcoid
helmikayamulia,Gilang_Mahesa
djathilan,Abaaah
hariadi989,ZAEffendy
deni_bandeul,maspiyuuu
nissa_TQ,VIVAcoid
mnh11hadi_,Daeng_Info
engkusbani7,Gilang_Mahesa
tweetspiring,Mentimoen
yultysuryati1,jokoanwar
Oddie_Budi_S,Abaaah
Wulungkrian,inilahdotcom
iam_choa3,detikcom
firmanadhi3,VIVAcoid
abiabu_robi,Gerindra
frktx,KompasTV
PuSilet,VIVAcoid
rudy_fachrudin,Gilang_Mahesa
ElisabetCitra,detikcom
jusuf_fateh,habiburokhman
iamAdityaRizal,fhadelkamnie
iamAdityaRizal,Gerindra
iamAdityaRizal,PKSejahtera
Baby_Boo_2000,KompasTV
PIPIT_82,habibthink
RANSalways17,okezonenews
mamatrejal,ZAEffendy
JakartaStar,nuralisabono
18_November2014,temanAhok
ErrolLawyer,KompasTV
CISCkuningan_,KompasTV
Wulungkrian,inilahdotcom
muhalrak,MasnurMarzuki
fir_arif48,CNNIndonesia
utomo_y,Gerindra
alisya999,adriantoForTual
AnshartAnz,anies_sandiuno
hidayjelek,DennyJA_WORLD
AriellDelta,Mentimoen
parzoonk21,KompasTV
YudhiTyS,DennyJA_WORLD
ahlamiahutami,maspiyuuu
Franchenko7,KompasTV
Nensy_Imuut,KompasTV
hariadi989,andywindarto
faisaltyine,Mentimoen
AnshartAnz,tropongsenayan
komeng17,Gilang_Mahesa
Hoetaboelu,DennyJA_WORLD
ariroyce21,Mentimoen
andribaek,fadlizon
andribaek,Gerindra
andribaek,prabowo
BawSaQ2,musniumar
Bang_Asril,Gilang_Mahesa
Subarkahkoh,KompasTV
faridariadno,Mentimoen
AgusTam78211678,AgusYudhoyono
AgusTam78211678,basuki_btp
AgusTam78211678,jokowi
AgusTam78211678,Pak_JK
081_firmansyah,CNNIndonesia
a_yudhanto,KompasTV
Bang_Asril,Gilang_Mahesa
ardiyansyah1407,habibthink
piyuanker12,KompasTV
ardiyansyah1407,VIVAcoid
ardiansyah_JR,Liputan9
rahmatwungkul,jusuf_fateh
HermonJulius,Mentimoen
jhoe_villa,ganteng_ci
jhoe_villa,odongodong4
jhoe_villa,prabowo
jhoe_villa,SBYudhoyono
jhoe_villa,AgusYudhoyono
SusantoVyw,VIVAcoid
ancacodena1987,jusuf_fateh
rizkikitri,Gilang_Mahesa
HIKMAHJALAN,VIVAcoid
TopikHidayah,Abaaah
indraexpress,WENRY_AP
merillynmartina,DennyJA_WORLD
hilmanwijay,jokoanwar
ahmad_baihaqi20,habiburokhman
DediX095,Mentimoen
onecrendazzz,detikcom
rzarfandi,habibthink
Nafisa_YU,progres_98
dionodjaswad,habiburokhman
JakartaStar,wito_karyono
luthfi_koto,pandji
engkusbani7,nieke_aereta
piyuanker12,VIVAcoid
OnceAlfredo,VIVAcoid
firmanadhi3,habiburokhman
alifsyakira,mkusumawijaya
marlis481,nukman
Osky_AM,Gilang_Mahesa
FiraniaAmanda__,Abaaah
harumnamanya123,habibthink
yogalfc7,mkusumawijaya
netconbas,jusuf_fateh
Dedi_chaniago84,refrizalskb
rahmatwungkul,habiburokhman
Risma_hans,TanpaDelusi
ajinaa,Liputan9
SaidHidayat4,DennyJA_WORLD
yoannamirza,jokoanwar
JoJr33033215,fathurb364l
bobyirawan54,jokoanwar
ZaraZettiraZZ,nyakihmeutuah
ZaraZettiraZZ,eae18
FiraniaAmanda__,SoundOfYogi
rizkaardiani985,CNNIndonesia
RinsCatering,odongodong4
didienAZHAR,SintaX03
don_azka,maspiyuuu
DevinRmd,SuaraUmat212
FerpuAdvocates,RustamIbrahim
FerpuAdvocates,jokowi
netconbas,Rimanews
aldikaputra,habibthink
acilo,adefs9
AnshartAnz,VIVAcoid
dgerry6,habiburokhman
MoslemIndigo,Gilang_Mahesa
RandiPathauly,refrizalskb
CabeCowo,habiburokhman
meka_omenk,Gilang_Mahesa
AbdulHaadis,nyakihmeutuah
AbdulHaadis,eae18
hajad_abdul,BungAji
hajad_abdul,airakaz
jodisnjy,Mentimoen
senyawa_putih,progres_98
f1rmanh,Gilang_Mahesa
maz_doels,ZaraZettiraZZ
maz_doels,habiburokhman
faridariadno,VIVAcoid
aplenggogeni,rahung
satria_hart,adindasoraya10
satria_hart,BurhanMuhtadi
ajeengsastro,Liputan9
DzAzimarasyid,tropongsenayan
damay1938,Gilang_Mahesa
wulannurulann,pilih_3
aryono_nugroho,Gilang_Mahesa
monoarfa_fitri,Mentimoen
maulanatigor1,habiburokhman
firpan_s,KompasTV
cubby_ghum,Abaaah
Thinethon,KATADATAnews
JakartaStar,temanAhok
lizzlaw_,OliveRondonuwu
frida_rahardjo,TanpaDelusi
Wasthy2,kompascom
heruwajali,kompascom
denny_community,refrizalskb
meka_omenk,TelikSandiID
usykuri,nyakihmeutuah
usykuri,eae18
MasGun06,habiburokhman
Ajisukmawiguna9,SuaraUmat212
pimamanggala,adefs9
abqorian,DennyJA_WORLD
Rendik12767021,SintaX03
fprasetiawan,aagym
MuslimDjamal,Abaaah
anetagama,maspiyuuu
wulannurulann,malam_3
asdilback,KompasTV
sattarzain,nyakihmeutuah
sattarzain,eae18
CauPisangkepo,Mentimoen
MariaAnnie5,RefrizalS
arzil_yusri,rigenz123
ghaziansky,Gerindra
AlmaghribiS,wartapolitik
ribkadel,SoundOfYogi
denny_community,DennyJA_WORLD
eilenfloretta,jokoanwar
wulannurulann,BungAji
haidir_setiawan,maspiyuuu
wulannurulann,andywindarto
itsmilaaa,Ahdipopos
NadyaPradiniS,SoundOfYogi
vonny_simarmata,jokoanwar
sokel73,SangPemburu99
sestri_g,badjakarta
iamAdityaRizal,fhadelkamnie
iamAdityaRizal,Gerindra
iamAdityaRizal,PKSejahtera
SubhanDanil,refrizalskb
wulannurulann,adriantoForTual
alifsyakira,nieke_aereta
kemlon,ZaraZettiraZZ
ahmad_baihaqi20,maspiyuuu
Wulungkrian,s4br1na
MasR2266,andar_sihombing
MasR2266,KompasTV
wulannurulann,tahlia407
don_azka,Gilang_Mahesa
opikardiansyah,VIVAcoid
anetagama,ZAEffendy
jokomaruto1,okezonenews
AyoBelaNKRI,KompasTV
HanifMaliki16,fajarabaskris
angga_putranega,refrizalskb
away_ap,fatahkrezno
hajad_abdul,soukani74
hajad_abdul,PKSejahtera
alifsyakira,KartaJaya9
desratobing,Mentimoen
rahmatwungkul,Gerindra
wulannurulann,andywindarto
wulannurulann,PKSJakarta
uterwidodo,habiburokhman
paulin153,Mentimoen
AtoflOf,Kerja4AS
AtoflOf,aniesbaswedan
AtoflOf,JktMajuBersama
AtoflOf,sandiuno
AtoflOf,Gerindra
Candy_go_Glossy,zarryhendrik
eisho353,RafkiHidayat
adefs9,SusahSerius
adefs9,bernaverne
mamatrejal,Gilang_Mahesa
EElvista,natisore
EElvista,prabowo
EElvista,sandiuno
EElvista,PKSejahtera
MuawanAkhyar,Gilang_Mahesa
DzAzimarasyid,okezonenews
hajad_abdul,posmetroinfo
henispd40,KompasTV
b_ararigayo,temanAhok
azzamputra7,Mentimoen
CISCkuningan_,KompasTV
OnceAlfredo,KompasTV
fariizmulthazam,KompasTV
saljucookies,habiburokhman
alifsyakira,Gilang_Mahesa
doblang_w,habiburokhman
pakcikjuned,maspiyuuu
Osky_AM,habiburokhman
Dedi_chaniago84,nyakihmeutuah
Dedi_chaniago84,eae18
armangn8,TirtoID
goemilaang,ubegebe1
ebes_nones,KompasTV
rahmatwungkul,progres_98
Rey_Cookies,Gilang_Mahesa
y_adi_k,adefs9
Suneto4,VIVAcoid
Muhamma13989431,VIVAcoid
SoehandaAR,inilahdotcom
y_adi_k,adefs9
MuammarAldafi,progres_98
doelraman,habiburokhman
kresnawidiant,kompascom
ViftiYs,kompascom
kemlon,nyakihmeutuah
kemlon,eae18
SSyllaturrachma,habibthink
VitriaIndah,adjieandro
andypranata88,jokoanwar
aderifkyhanif,jefrycandra28
sardi_sihombing,KompasTV
iwanpurwanto57,maspiyuuu
1928addict,wartapolitik
Denykur08,KompasTV
Vale_sky46,tahlia407
bapaknyaeric,Gilang_Mahesa
adewirahman,SoundOfYogi
erwinsinaga269,SBYudhoyono
musashielrahman,kompascom
tandarus,CNNIndonesia
naelkilimanjaro,swamediumcom
KetchamJr,nyakihmeutuah
KetchamJr,eae18
trader15menit,habibthink
rantau_YS,refrizalskb
soedirmanmad,Gerindra
Thinethon,detikcom
adistyoariansa,timenkk
Rey_Cookies,SintaX03
mbahenanang,VIVAcoid
amat1933,Gerindra
sartonopurwoko,Liputan9
imamsuryanto,VIVAcoid
ading612225,maspiyuuu
ChangAdichandra,SBYudhoyono
ChangAdichandra,prabowo
ChangAdichandra,mohmahfudmd
ejja_praditya,temanAhok
hadipramono77,ZAEffendy
prabhamwulung,ubegebe1
ZaidKetel,detikcom
SupriaRO,Gerindra
dinaiyel,spardaxyz
andrihasmansyah,Mentimoen
TaniaLau1705,jokoanwar
Clara0696,temanAhok
van_helzink,wartapolitik
Fanug_frs2,KompasTV
khallsman,KompasTV
baguspradikta_,jokoanwar
Denykur08,CNNIndonesia
MEDLYRYAN,Gerindra
ssafirass,Gerindra
davidsocta69,netmediatama
Itok29416183,KompasTV
reyzaimam,ekowBoy
Irfan_Ismail11,KompasTV
purnama_ai,DennyJA_WORLD
dienak_in,Mentimoen
Ciiinggg,Metro_TV
malikirezaakbar,KojekRapBetawi
adiepaw,KartaJaya9
AdjiEins,habiburokhman
doelraman,ZAEffendy
ardanardiansyah,nyakihmeutuah
ardanardiansyah,eae18
en_setiawan,Gilang_Mahesa
piyuanker12,KompasTV
RyanTanjco,prabowo
RyanTanjco,Gerindra
azwarsiregar,titorachman1
azwarsiregar,wartapolitik
adelinepamela,jokoanwar
KaptenIND,KartaJaya9
Lennie_239,DennyJA_WORLD
ciptohyl,Gilang_Mahesa
don_azka,fadlizon
don_azka,Gerindra
don_azka,prabowo
elansuh34270070,posmetroinfo
Jipenk_Zigo,DennyJA_WORLD
stnbllhnm,SoundOfYogi
khairul_1411,nyakihmeutuah
khairul_1411,eae18
gamatapilatu,detikcom
hendro3wibowo,Mentimoen
yoyok_sigit,KompasTV
GoldHardian,Liputan9
malikirezaakbar,tropongsenayan
maz_doels,DennyJA_WORLD
YaziedOranje,VIVAcoid
sakimawaroh,Gilang_Mahesa
jimmyherdyansy2,jefrycandra28
Himarsy,ekowBoy
chmadMunawar,antaranews
sm_raja378,kompascom
Tex_Jonathan,SoundOfYogi
TerorisSocmed,spardaxyz
DesiAri77818279,kompascom
Yat_R,okezonenews
henryakuza,KompasTV
raynurhaq63,refrizalskb
sarjiyono1,nyakihmeutuah
sarjiyono1,eae18
Lazzuardy,Liputan9
mbahenanang,Gilang_Mahesa
b_fjakarta,nyakihmeutuah
b_fjakarta,eae18
Dedi_chaniago84,NetizenTofa
Dedi_chaniago84,njingEdan
Rifai_Zaen,KompasTV
maz_doels,Gilang_Mahesa
ranunesta13,VIVAcoid
keepiin,KompasTV
radennaufal98,aniessandiago
radennaufal98,aniesbaswedan
abi_igun,Gerindra
djokokris,Gerindra
sumiyati900,Gilang_Mahesa
icautary,Kerja4AS
icautary,aniesbaswedan
icautary,JktMajuBersama
icautary,sandiuno
icautary,Gerindra
RibKuL,KompasTV
maz_doels,ZAEffendy
klispi,Mentimoen
AnisaFauzi_,SoundOfYogi
vertikality,maspiyuuu
AndriHidayati,malam_3
hannyyudho,habiburokhman
amat1933,Gilang_Mahesa
WonkDeso,Gilang_Mahesa
raynurhaq63,refrizalskb
YudhiTyS,DennyJA_WORLD
keikeiBECKS,detikcom
mbol78,Gilang_Mahesa
Vale_sky46,Partai_Gerindra
bangfatihahmad,Gilang_Mahesa
Nafisa_YU,progres_98
jems_sikumbang,opini_saja
guhendulenlove,KompasTV
roysimangunsong,KompasTV
Vale_sky46,CNNIndonesia
AndriKur,titorachman1
AndriKur,wartapolitik
ted_dies,ekowBoy
jimmyherdyansy2,jojorivai
maz_doels,ZAEffendy
Cicha_rito,DennyJA_WORLD
__setengah,SoundOfYogi
ririndjunaediQB,maspiyuuu
b3811nez,Mentimoen
reyzaimam,spardaxyz
AndriHidayati,adriantoForTual
ssirah,nyakihmeutuah
ssirah,eae18
hinz_viper,KompasTV
tuanvaporid,TetapAhokDjarot
pujijea,tropongsenayan
soara_id,jokoselong
RochmadDjunaedi,Gilang_Mahesa
anak3lgnggmail1,Gilang_Mahesa
AndriHidayati,tahlia407
OnceAlfredo,Mentimoen
Jhooe_Madrid,DennyJA_WORLD
Wulungkrian,SuaraUmat212
ElZackye,Gilang_Mahesa
ElZackye,SiBonekaKayu
AGung_Sy28,GunRomli
khermaw,progres_98
giandraalzenda,SangPemburu99
HeinzWokas,DennyJA_WORLD
AGung_Sy28,GunRomli
eatfrenchfries,Liputan9
donny_ssss,Gilang_Mahesa
reyzaimam,maspiyuuu
RyzallF89,jokowi
mimia_20,Abaaah
chia_iswaldy,posmetroinfo
chmadMunawar,okezonenews
fennyayaj,Mentimoen
Raynista,DennyJA_WORLD
Nadyaacs,Metro_TV
BungaMega,KompasTV
AmstrongBiring,the_geotimes
jiwa_sayu,Abaaah
gamatapilatu,netmediatama
hamdanihamid,ubegebe1
papahnolan,KompasTV
erineHealthy,BekasiMantap
DesiAri77818279,okezonenews
GheaK_,KompasTV
KAF2473,maspiyuuu
LPKKN_TgBalai,KompasTV
inkananda25,VIVAcoid
MohRiz_Q,jefrycandra28
zuraydasalim1,progres_98
Uda_Leo_Piliang,maspiyuuu
ratni_masivers,BungAji
merelakaaan,Mentimoen
khairulumuri13,spardaxyz
pislur,adefs9
hinz_viper,KompasTV
AndriHidayati,Airdnis
RibKuL,KompasTV
khallsman,KompasTV
AndriHidayati,fhadelkamnie
AndriHidayati,Gerindra
AndriHidayati,PKSejahtera
Asyaifullah,odongodong4
voicexist,jokoanwar
ElZackye,DennyJA_WORLD
bandabening,maspiyuuu
farzis,DennyJA_WORLD
delistavia,detikcom
eatfrenchfries,supermomo
rzkypra,adefs9
andimanggis,okezonenews
MeiKurniawan23,progres_98
satria_preda,CNNIndonesia
satria_preda,basuki_btp
bjakarta171,refrizalskb
rusdyrenwarin,maspiyuuu
rgoestav,Abaaah
kidholics_kbm,putriwonosobo2
RidwanullohCnr,ZAEffendy
dhanie_sayz,Liputan9
gangwarupasta,KompasTV
Muh_Indraaaaa,KojekRapBetawi
acak2adul2,nyakihmeutuah
acak2adul2,eae18
Thobaghaus,KompasTV
Bayu_99091,habibthink
kumaraa_aryaa,KompasTV
DesiAri77818279,okezonenews
piyuanker12,KompasTV
erwinendo,jokoanwar
Jonathan_Naite,KompasTV
suhardi78,Gerindra
mariiisssaaa,ardianasmar
mariiisssaaa,sahaL_AS
NdraHM,ekowBoy
abramsone,KompasTV
kusdinardendi,SBYudhoyono
kusdinardendi,prabowo
malikirezaakbar,Gilang_Mahesa
Rey_Cookies,ZaraZettiraZZ
aldaputraa,Heri_Horeh
pimpus_gpii,Gerindra
herupurnom0,maspiyuuu
rotatimu,KompasTV
Armandia423,vinosa
Armandia423,Umar_Hasibuan
Armandia423,maspiyuuu
satyaoke,PartaiSocmed
satyaoke,yunartowijaya
Lintank08,DennyJA_WORLD
natashyaclaudia,temanAhok
ciptohyl,VIVAcoid
anandarifqy,the_geotimes
bagio_smi,Edhy_Prabowo
Wulungkrian,Gerindra
egasandy,kompascom
thingthings__,VIVAcoid
harumnamanya123,prastow
BudiTPHP,nieke_aereta
Tumakninnah,KompasTV
ZERMAN_Famiglia,Gilang_Mahesa
BudiTPHP,malik1897
ZigiedMiyanto,tanfathan
ZigiedMiyanto,kumparan
ZigiedMiyanto,ubegebe1
sini_di,adefs9
haidir_setiawan,progres_98
the_geotimes,Cittairlanie
F__Hasan,Gerindra
novitasafei,maspiyuuu
mamatrejal,spardaxyz
Rey_Cookies,KartaJaya9
keepiin,KompasTV
Thinethon,okezonenews
demangsastro1,refrizalskb
DesiAri77818279,VIVAcoid
LPKKN_TgBalai,DennyJA_WORLD
jayaeling14,posmetroinfo
yayatjakarta,Gerindra
firmanbilla1,Gilang_Mahesa
samuelpab,pangeransiahaan
veronica28991,habibthink
belaislam01,DennyJA_WORLD
ading612225,BungAji
ading612225,ben_adine
Rifai_Zaen,KompasTV
luq3adi,KojekRapBetawi
van_helzink,Alex10071977
BudiTPHP,titorachman1
BudiTPHP,wartapolitik
juli_alkadiri,CNNIndonesia
umaralims,okezonenews
teguhak,habiburokhman
Nur_Sitanggang,KompasTV
surahman81,maspiyuuu
putraprosernal,KompasTV
ZakyRMCF,JktMajuBersama
ZakyRMCF,aniesbaswedan
andhikaprtm,jokoanwar
ninengputri,KompasTV
ogeeii,shabrinabaiq
R_Adin97,KompasTV
galihzakyy,habiburokhman
alfan_adzikry,ZaraZettiraZZ
alfan_adzikry,habiburokhman
Dedi_chaniago84,refrizalskb
yayatjakarta,Gerindra
acak2adul2,Gilang_Mahesa
oomkeren212,refrizalskb
LPKKN_TgBalai,VIVAcoid
Hamka_Kdz,CNNIndonesia
ghaziansky,okezonenews
JadiJongos,Gerindra
malikirezaakbar,maspiyuuu
gedeabw,pangeransiahaan
c0rnflakes_,c0rnfLeaks
AndriHidayati,andywindarto
AndriHidayati,PKSJakarta
nrssviana,Mentimoen
Piant16,DennyJA_WORLD
RosulFahrozi,prastow
gedeabw,pangeransiahaan
AndriHidayati,andywindarto
riyandista13,okezonenews
OriqRodriguez,temanAhok
denden_somantri,VIVAcoid
denden_somantri,VIVAcoid
FuvkItAil,antaranews
SalamJosss,UstadTengku
llismukh6,KompasTV
raditoibams,zulfahmisdp
dimasssat,Abaaah
NdraHM,prastow
BijoDirajo,cendananews
faridzdzdz,Mentimoen
Jakschool77jhs,Gilang_Mahesa
yogi_bubu,prastow
mpok_metta,Gilang_Mahesa
andridelft,antaranews
Elsia_CChaidir,STcom
Elsia_CChaidir,KompasTV
leocokri,progres_98
Rey_Cookies,habiburokhman
LPKKN_TgBalai,KompasTV
OnceAlfredo,KompasTV
jkt_aja,CNNIndonesia
aradcaesar09,fatahkrezno
yuliamulya,the_geotimes
kangasepsyaiful,KompasTV
StefanusPrakos1,BurhanMuhtadi
justeranoya,DennyJA_WORLD
andrydanield,KompasTV
lookinglove62,odongodong4
Rey_Cookies,habiburokhman
RosulFahrozi,KompasTV
Tonim1908,prastow
Muh_Indraaaaa,tropongsenayan
AdityaNao,prastow
LPKKN_TgBalai,VIVAcoid
IckyMakassar,maspiyuuu
piyuanker12,detikcom
piyuanker12,detikcom
kampul74,ZAEffendy
karaeng_didik,VIVAcoid
OmarAAP,Metro_TV
OmarAAP,prabowo
rusdyrenwarin,NovalAbuzarr
edukotor,prastow
NoniYanna,rahmathadi
dgerry6,Gilang_Mahesa
reghe28,refrizalskb
RahmatTopa,DennyJA_WORLD
nusaybah_ra,c0rnfLeaks
wawandapurseni,KompasTV
juli_aries,habibthink
raynurhaq63,DennyJA_WORLD
kurniawan_hr,VIVAcoid
spardaxyz,kampul74
martabakmaniis,habibthink
BpFahmi,netmediatama
dihermawan,habibthink
SigitChunong,okezonenews
OnceAlfredo,spardaxyz
CabeCowo,luckysubiakto
c0rnshare,c0rnfLeaks
Hamka_Kdz,VIVAcoid
hamdanihamid,spardaxyz
iwanoccu,DennyJA_WORLD
AndriHidayati,kerja4as_uno
FriskaAdeleyne,informasi_123
PatihBendHil,Gilang_Mahesa
AndriHidayati,andywindarto
titasarass,jokoanwar
asridaa,detikcom
riyandista13,okezonenews
Dedi_chaniago84,kampul74
iBaswara,kompascom
shoraynisa,VIVAcoid
Thinethon,temanAhok
jefrycandra28,c0rnfLeaks
AndreSoelistyo,KompasTV
raynurhaq63,prastow
satria_preda,Metro_TV
muiezzsyahrezza,fadlizon
muiezzsyahrezza,Gerindra
muiezzsyahrezza,prabowo
Satir76,nyakihmeutuah
Satir76,eae18
andhikaprtm,jokoanwar
ocidRaish,prastow
egaviona,KompasTV
DuDalBer,YouTube
FiraniaAmanda__,prastow
JLA99999,prastow
mhlskhar,adefs9
Niex_WB,VIVAcoid
Armandia423,habiburokhman
Suka_melody,CNNIndonesia
parzoonk21,KompasTV
liadahlia298,ZAEffendy
pak_ton,JktMajuBersama
pak_ton,aniesbaswedan
atina_ayoe,malam_3
sie_indri,SoundOfYogi
nate_design,Mentimoen
listyaningg,MasnurMarzuki
novelachmad,Ata_Bekasi
deskuy_,jokoanwar
SibaraniRie,aripmust
MaulanaCrews,Gilang_Mahesa
notetoearth,KompasTV
Sabaoth_,RafkiHidayat
Sabaoth_,BBCIndonesia
PambudiSmart,KompasTV
ading612225,tjackrabirawa
siskayul7,Kerja4AS
siskayul7,aniesbaswedan
siskayul7,JktMajuBersama
siskayul7,sandiuno
siskayul7,Gerindra
IDeyu14,progres_98
Al_Barra,andywindarto
atina_ayoe,andywindarto
mudha_satriya,KompasTV
Rambo_Wardhana,kompascom
elverianovi,kompascom
Bosang_Tidur,Gerindra
remond_simo,KompasTV
ahmadyassinn,spardaxyz
EvianaTea,c0rnfLeaks
AkuAkuan5,KompasTV
Owobwashere,jokoanwar
RyzallF89,fadlizon
muhArief11,Daeng_Info
atina_ayoe,fhadelkamnie
atina_ayoe,Gerindra
atina_ayoe,PKSejahtera
rurry23,kerja4as_uno
fitrianarayyana,Gilang_Mahesa
MasGun06,SuaraUmat212
muhArief11,Daeng_Info
VGXR,DennyJA_WORLD
RizkiyaniFy,habibthink
anakbetawi1000,inilahdotcom
sandibarata,BBCIndonesia
_saprilmunandar,nyakihmeutuah
_saprilmunandar,eae18
anakbetawi1000,inilahdotcom
muhArief11,Daeng_Info
DastrianaYuani1,Metro_TV
carldorart,BBCIndonesia
heridoang11,Bisniscom
jojorivai,the_geotimes
ali_hasan110,VIVAcoid
andradjaafara,prastow
marlis481,KompasTV
87_julay,c0rnfLeaks
felecyaa,KompasTV
muhArief11,Daeng_Info
papinaritonang,KompasTV
arif_2207,nyakihmeutuah
arif_2207,eae18
suryawi62974628,NovalAbuzarr
jo_kodokk,habiburokhman
albyanrizieq,Gerindra
Dani_tompo,KompasTV
lesmana_sofyan,KompasTV
montytiwa,charlie_set
Risma_hans,inilahdotcom
Muh_Indraaaaa,luq3adi
Muh_Indraaaaa,KojekRapBetawi
EkaZatnika12,VIVAcoid
achonk_long,Gerindra
adul_aa,maspiyuuu
raynurhaq63,Bisniscom
PrstaImam,KompasTV
BudiTPHP,fathurb364l
mudha_satriya,temanAhok
papinaritonang,KompasTV
ian_pontoh,KompasTV
didienAZHAR,yossysuparyo
jatisariku,jusuf_fateh
Rifai_Zaen,KompasTV
AdjiEins,CNNIndonesia
IDeyu14,progres_98
iwanday,eae18
iwanday,Abaaah
didienAZHAR,bardikempit
ShonyAngriawan,KATADATAnews
reinaldosiagian,pangeransiahaan
sweethayfa,kompascom
bibin_bey,Gilang_Mahesa
hendraarshavin,ecwx48
Adipermana_Bayu,VIVAcoid
DunianisSyariah,VIVAcoid
findriaaa,RustamIbrahim
ardiyansiyah,okezonenews
arif_2207,maspiyuuu
mormoor,KompasTV
emhusnil,MasnurMarzuki
imad_kun,tropongsenayan
MirzaPermana,Metro_TV
MirzaPermana,prabowo
ariothejock,DennyJA_WORLD
ifalrizali,pramantha17
valeriewidjaja,jokoanwar
findriaaa,CNNIndonesia
cubby_ghum,JackyGinuni
AgustinusNopi,BurhanMuhtadi
Andhika_pribadi,nyakihmeutuah
Andhika_pribadi,eae18
faridariyanti,Gerindra
HafizAkmalRiadi,pks
satyapartii3111,yossysuparyo
amandaputri008,kakamessi20_12
amandaputri008,GunRomli
TutusRusydiana,KompasTV
ahmadyassinn,Gilang_Mahesa
arfn_m,VIVAcoid
prastow,dienak_in
prastow,ev4S_
WanitaRevolusi,didienAZHAR
amandaputri008,echasukmae
amandaputri008,m_duli
amandaputri008,Ravlyoi
Wryndr,ehduwik
TheHermawans,ZaraZettiraZZ
TheHermawans,habiburokhman
henispd40,KompasTV
doelraman,VIVAcoid
herwinmb,inilahdotcom
dannu_prabowo,KompasTV
Ajisukmawiguna9,wartapolitik
sini_di,adefs9
davidwijaya46,Albert_nw
_TTIndo,Metro_TV
rajha_metha,fadlizon
rajha_metha,okezonenews
rajha_metha,Gerindra
WargaPantura,Karisma_Jakarta
WargaPantura,KarismaJakarta
WargaPantura,aniesbaswedan
WargaPantura,sandiuno
AndhyaAzkal,Gilang_Mahesa
hendraarimbawa1,KompasTV
riyandista13,okezonenews
WargaPantura,JoncyJonacta
Euis_Kenshin,habiburokhman
harsya_mursyid,spardaxyz
WargaPantura,JoncyJonacta
mohamadhalimi6,c0rnfLeaks
faridariyanti,progres_98
marsella2017,VIVAcoid
MalaHoranVB_,ZAEffendy
Dedi_chaniago84,didienAZHAR
MohRiz_Q,didienAZHAR
SaRamadhan,inilahdotcom
kemlon,progres_98
hbdn32,VIVAcoid
ardiyansiyah,maspiyuuu
Cindy50600384,temanAhok
raditampol,Mentimoen
wandi_creative,Gilang_Mahesa
aba_faqih,SayaAniesSandi
booboodip,CNNIndonesia
BastianMuntu,inilahdotcom
booboodip,BBCIndonesia
ewqila,Mentimoen
casjy,yennikwok
RKemot,yossysuparyo
elangmutaqin,BurhanMuhtadi
fadil_abigail,Mentimoen
Me_rikachan,detikcom
RuqaiyyahL,VIVAcoid
timomanullang,the_geotimes
WargaPantura,JoncyJonacta
_RatnaFR,SoundOfYogi
JagBet_,kompascom
akhir_nasution,BBCIndonesia
lesmana_sofyan,VIVAcoid
utomo_y,tropongsenayan
mazdaneraone,DennyJA_WORLD
fery92700699,kompascom
tweetspiring,Moh_Aditya_W
Elisabeth_ndo,Mentimoen
akmaala,habiburokhman
langitb9393,ZaraZettiraZZ
